File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF392GLP	tsv	tsv		microRNA quantifications	GRCh38	ENCSR373CTA	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0002367	prostate gland	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF586YSA/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46327	ENCODE Processing Pipeline	5976c11d1e8e83784bfa6608ad51dcbd		https://www.encodeproject.org/files/ENCFF392GLP/@@download/ENCFF392GLP.tsv	V29			released	s3://encode-public/2019/09/16/8af942fc-2769-44ee-ad2b-296600dbaf96/ENCFF392GLP.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/8af942fc-2769-44ee-ad2b-296600dbaf96/ENCFF392GLP.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF946HWJ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR373CTA	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0002367	prostate gland	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF683ZDJ/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46444	ENCODE Processing Pipeline	45b30eb0e0f1b8d07b06d7165bc597fe		https://www.encodeproject.org/files/ENCFF946HWJ/@@download/ENCFF946HWJ.tsv	V29			released	s3://encode-public/2019/09/16/7c68562b-bd8e-4347-8928-b999f10e9faf/ENCFF946HWJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/7c68562b-bd8e-4347-8928-b999f10e9faf/ENCFF946HWJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF445FDO	tsv	tsv		microRNA quantifications	GRCh38	ENCSR638BGL	microRNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											miRNA					unstranded	2020-06-11	ENCODE			<30	1	1_1							/files/ENCFF025YNE/, /files/ENCFF691LGG/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46956	ENCODE Processing Pipeline	7089269abee37a28f818e2ac56092b70		https://www.encodeproject.org/files/ENCFF445FDO/@@download/ENCFF445FDO.tsv	V29			released	s3://encode-public/2020/05/15/97f96d38-763d-4ca7-960c-e5115536bbc9/ENCFF445FDO.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/05/15/97f96d38-763d-4ca7-960c-e5115536bbc9/ENCFF445FDO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released	mixed read lengths	unreplicated experiment	
ENCFF025FWJ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR436ZRS	microRNA-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											miRNA					unstranded	2020-06-11	ENCODE			<30	1	1_1							/files/ENCFF180ENS/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46983	ENCODE Processing Pipeline	c4b0b97b82029086f094a952cdfc2f82		https://www.encodeproject.org/files/ENCFF025FWJ/@@download/ENCFF025FWJ.tsv	V29			released	s3://encode-public/2020/05/15/58ba3f8d-903f-48c2-b7c7-1dcaac47d096/ENCFF025FWJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/05/15/58ba3f8d-903f-48c2-b7c7-1dcaac47d096/ENCFF025FWJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released		unreplicated experiment	
ENCFF470PDD	tsv	tsv		microRNA quantifications	GRCh38	ENCSR219YHR	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0004264	lower leg skin	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF349IAF/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46502	ENCODE Processing Pipeline	10c6b1c2ff258be8200e61044e56bb24		https://www.encodeproject.org/files/ENCFF470PDD/@@download/ENCFF470PDD.tsv	V29			released	s3://encode-public/2019/09/16/b78d22f8-8e9c-414d-9a23-2e5824ffeb74/ENCFF470PDD.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/b78d22f8-8e9c-414d-9a23-2e5824ffeb74/ENCFF470PDD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF995TKW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR219YHR	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0004264	lower leg skin	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF799SRR/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46389	ENCODE Processing Pipeline	7f61d56dcd581df2c46da322080be287		https://www.encodeproject.org/files/ENCFF995TKW/@@download/ENCFF995TKW.tsv	V29			released	s3://encode-public/2019/09/16/659fe95c-5257-4b3b-9f21-f27c0464ace7/ENCFF995TKW.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/659fe95c-5257-4b3b-9f21-f27c0464ace7/ENCFF995TKW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF021WXP	tsv	tsv		microRNA quantifications	GRCh38	ENCSR240RLZ	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF802BSL/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46457	ENCODE Processing Pipeline	9ce9d4d985fa304b0135d106a65c4e1b		https://www.encodeproject.org/files/ENCFF021WXP/@@download/ENCFF021WXP.tsv	V29			released	s3://encode-public/2019/09/16/8cd86c93-a558-42e1-926e-0ea1af84f97c/ENCFF021WXP.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/8cd86c93-a558-42e1-926e-0ea1af84f97c/ENCFF021WXP.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF545SIA	tsv	tsv		microRNA quantifications	GRCh38	ENCSR240RLZ	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF692VQN/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46318	ENCODE Processing Pipeline	f94df52f777370152dff7e9fd0ca3a73		https://www.encodeproject.org/files/ENCFF545SIA/@@download/ENCFF545SIA.tsv	V29			released	s3://encode-public/2019/09/16/70b790a1-caf7-436c-8a59-19e5ffb20141/ENCFF545SIA.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/70b790a1-caf7-436c-8a59-19e5ffb20141/ENCFF545SIA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF495VKU	tsv	tsv		microRNA quantifications	GRCh38	ENCSR008VSP	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0011012	neural crest cell	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-06-11	ENCODE			<30	1	1_1							/files/ENCFF095GAD/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47004	ENCODE Processing Pipeline	36eda3020a59579bf4232eb553efdd3a		https://www.encodeproject.org/files/ENCFF495VKU/@@download/ENCFF495VKU.tsv	V29			released	s3://encode-public/2020/05/15/b4d33a95-d3c5-4108-8c44-40635febf0f9/ENCFF495VKU.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/05/15/b4d33a95-d3c5-4108-8c44-40635febf0f9/ENCFF495VKU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF376TSX	tsv	tsv		microRNA quantifications	GRCh38	ENCSR008VSP	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0011012	neural crest cell	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-06-11	ENCODE			<30	2	2_1							/files/ENCFF307CCN/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47170	ENCODE Processing Pipeline	43bb08aa9f864f7d50c3a8314f8b4301		https://www.encodeproject.org/files/ENCFF376TSX/@@download/ENCFF376TSX.tsv	V29			released	s3://encode-public/2020/05/16/3a94c525-e2dc-467f-b666-7243fc09a0b1/ENCFF376TSX.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/05/16/3a94c525-e2dc-467f-b666-7243fc09a0b1/ENCFF376TSX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF613KZJ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR875UFE	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF515ENF/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46515	ENCODE Processing Pipeline	770965a06c24fa57c011350eed415dce		https://www.encodeproject.org/files/ENCFF613KZJ/@@download/ENCFF613KZJ.tsv	V29			released	s3://encode-public/2019/09/16/ad7f665f-3709-47f4-b923-e03f6cac166e/ENCFF613KZJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/ad7f665f-3709-47f4-b923-e03f6cac166e/ENCFF613KZJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline replicate concordance		
ENCFF874LJS	tsv	tsv		microRNA quantifications	GRCh38	ENCSR875UFE	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF151VUG/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46456	ENCODE Processing Pipeline	205dcecbbf2d5853e40e2d25b0bb0343		https://www.encodeproject.org/files/ENCFF874LJS/@@download/ENCFF874LJS.tsv	V29			released	s3://encode-public/2019/09/16/7d6e99a4-1517-4cea-9910-050df21b4d18/ENCFF874LJS.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/7d6e99a4-1517-4cea-9910-050df21b4d18/ENCFF874LJS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline replicate concordance		
ENCFF243NHM	tsv	tsv		microRNA quantifications	GRCh38	ENCSR931OFX	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0002351	progenitor cell of endocrine pancreas	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-06-11	ENCODE			<30	1	1_1							/files/ENCFF543GGG/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46942	ENCODE Processing Pipeline	71bbe3a4b31ca8f26a513571854ad2cd		https://www.encodeproject.org/files/ENCFF243NHM/@@download/ENCFF243NHM.tsv	V29			released	s3://encode-public/2020/05/15/9d81b7c8-9316-473b-a3bd-c85862ffca7a/ENCFF243NHM.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/05/15/9d81b7c8-9316-473b-a3bd-c85862ffca7a/ENCFF243NHM.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released	borderline number of aligned reads	unreplicated experiment	
ENCFF467YZL	tsv	tsv		microRNA quantifications	GRCh38	ENCSR400OKQ	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0001150	body of pancreas	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF987SHZ/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46489	ENCODE Processing Pipeline	f472bffbab500ba844c49d11d333b448		https://www.encodeproject.org/files/ENCFF467YZL/@@download/ENCFF467YZL.tsv	V29			released	s3://encode-public/2019/09/16/98561b88-c26b-481b-8620-d27375021cba/ENCFF467YZL.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/98561b88-c26b-481b-8620-d27375021cba/ENCFF467YZL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF296NWQ	tsv	tsv		microRNA quantifications	GRCh38	ENCSR400OKQ	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0001150	body of pancreas	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF628ABP/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46567	ENCODE Processing Pipeline	172c1254fb76c3e153f361d13e538721		https://www.encodeproject.org/files/ENCFF296NWQ/@@download/ENCFF296NWQ.tsv	V29			released	s3://encode-public/2019/09/16/374af4a5-4446-402f-b435-c8a789500294/ENCFF296NWQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/374af4a5-4446-402f-b435-c8a789500294/ENCFF296NWQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF538RSM	tsv	tsv		microRNA quantifications	GRCh38	ENCSR128VGG	microRNA-seq	/human-donors/ENCDO575WHY/	UBERON:0000317	colonic mucosa	tissue	Homo sapiens											miRNA					unstranded	2019-12-17	ENCODE			<30	1	1_1							/files/ENCFF946OXP/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46680	ENCODE Processing Pipeline	b086dfaa28b05dad70088342d8aac33b		https://www.encodeproject.org/files/ENCFF538RSM/@@download/ENCFF538RSM.tsv	V29			released	s3://encode-public/2019/12/09/d7fd25b4-89aa-45c9-932b-471e5d9cd8d1/ENCFF538RSM.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/12/09/d7fd25b4-89aa-45c9-932b-471e5d9cd8d1/ENCFF538RSM.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF544EMI	tsv	tsv		microRNA quantifications	GRCh38	ENCSR616TOP	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2017-02-01	ENCODE			<30	2	2_1							/files/ENCFF470NHA/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47072	ENCODE Processing Pipeline	1b4d26a97e8241116fa863a8333632cd		https://www.encodeproject.org/files/ENCFF544EMI/@@download/ENCFF544EMI.tsv	V29			released	s3://encode-public/2019/09/16/68d25952-3af5-4999-b984-c2ce54e29aef/ENCFF544EMI.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/68d25952-3af5-4999-b984-c2ce54e29aef/ENCFF544EMI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF971DKB	tsv	tsv		microRNA quantifications	GRCh38	ENCSR616TOP	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2017-02-01	ENCODE			<30	1	1_1							/files/ENCFF035NXR/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47110	ENCODE Processing Pipeline	57261b12d8613fe9e08038432bb92a18		https://www.encodeproject.org/files/ENCFF971DKB/@@download/ENCFF971DKB.tsv	V29			released	s3://encode-public/2019/09/16/39208f50-1104-49e3-a8d0-0caab84f1dd6/ENCFF971DKB.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/39208f50-1104-49e3-a8d0-0caab84f1dd6/ENCFF971DKB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF394ILT	tsv	tsv		microRNA quantifications	GRCh38	ENCSR705STY	microRNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	2	2_1							/files/ENCFF632LTU/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47689	ENCODE Processing Pipeline	4dc254d967d0dcd3e85faa1cf26800df		https://www.encodeproject.org/files/ENCFF394ILT/@@download/ENCFF394ILT.tsv	V29			released	s3://encode-public/2019/09/16/0ea12f28-efc3-4cc1-b53d-314fe854e95f/ENCFF394ILT.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/0ea12f28-efc3-4cc1-b53d-314fe854e95f/ENCFF394ILT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF855XWL	tsv	tsv		microRNA quantifications	GRCh38	ENCSR705STY	microRNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	1	1_1							/files/ENCFF785RWT/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46682	ENCODE Processing Pipeline	eb46965c36e7b75cdb258c7b75f4d6dd		https://www.encodeproject.org/files/ENCFF855XWL/@@download/ENCFF855XWL.tsv	V29			released	s3://encode-public/2019/09/16/9ffaec75-2666-40eb-949d-d7831fc4b2eb/ENCFF855XWL.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/9ffaec75-2666-40eb-949d-d7831fc4b2eb/ENCFF855XWL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF589FYO	tsv	tsv		microRNA quantifications	GRCh38	ENCSR185LOQ	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002367	prostate gland	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF824HJD/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46697	ENCODE Processing Pipeline	27148228b889ac0d42722046fdcb2b0b		https://www.encodeproject.org/files/ENCFF589FYO/@@download/ENCFF589FYO.tsv	V29			released	s3://encode-public/2019/09/16/cd6d02b5-db8a-4e05-ace4-05a0fba0ec62/ENCFF589FYO.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/cd6d02b5-db8a-4e05-ace4-05a0fba0ec62/ENCFF589FYO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF494FJB	tsv	tsv		microRNA quantifications	GRCh38	ENCSR185LOQ	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002367	prostate gland	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	2	2_1							/files/ENCFF486DIS/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47362	ENCODE Processing Pipeline	238e81d8c4e08416f7e7104139a99b77		https://www.encodeproject.org/files/ENCFF494FJB/@@download/ENCFF494FJB.tsv	V29			released	s3://encode-public/2019/09/16/f48dd6e1-4513-4852-92ee-22814652268f/ENCFF494FJB.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/f48dd6e1-4513-4852-92ee-22814652268f/ENCFF494FJB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF688ZST	tsv	tsv		microRNA quantifications	GRCh38	ENCSR674ESK	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0000996	vagina	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	1	1_1							/files/ENCFF087EUE/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46329	ENCODE Processing Pipeline	a956cd3432a29fb4d6e790c8b22ece83		https://www.encodeproject.org/files/ENCFF688ZST/@@download/ENCFF688ZST.tsv	V29			released	s3://encode-public/2019/09/16/87e964cd-ef9c-439e-bf14-67a60cfd0d96/ENCFF688ZST.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/87e964cd-ef9c-439e-bf14-67a60cfd0d96/ENCFF688ZST.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads	insufficient replicate concordance	
ENCFF837PEP	tsv	tsv		microRNA quantifications	GRCh38	ENCSR674ESK	microRNA-seq	/human-donors/ENCDO793LXB/	UBERON:0000996	vagina	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	2	2_1							/files/ENCFF902FJY/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46279	ENCODE Processing Pipeline	386a3fb6fa67407c1214612f35d3120d		https://www.encodeproject.org/files/ENCFF837PEP/@@download/ENCFF837PEP.tsv	V29			released	s3://encode-public/2019/09/16/9b5fce16-5d5a-4ced-926f-5786187e525f/ENCFF837PEP.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/9b5fce16-5d5a-4ced-926f-5786187e525f/ENCFF837PEP.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads	insufficient replicate concordance	
ENCFF346AVD	tsv	tsv		microRNA quantifications	GRCh38	ENCSR848SBA	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	1	1_1							/files/ENCFF707GSP/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46676	ENCODE Processing Pipeline	ee2b73ef128aca33d7b0ac6aed8f7b07		https://www.encodeproject.org/files/ENCFF346AVD/@@download/ENCFF346AVD.tsv	V29			released	s3://encode-public/2019/09/16/85d958b2-12fc-43fb-9aab-0b8a19833406/ENCFF346AVD.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/85d958b2-12fc-43fb-9aab-0b8a19833406/ENCFF346AVD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF983TON	tsv	tsv		microRNA quantifications	GRCh38	ENCSR848SBA	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											miRNA					unstranded	2017-01-31	ENCODE			<30	2	2_1							/files/ENCFF504YKU/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46835	ENCODE Processing Pipeline	ee9369ca1c991b5b4e320c602fb2a872		https://www.encodeproject.org/files/ENCFF983TON/@@download/ENCFF983TON.tsv	V29			released	s3://encode-public/2019/09/16/de588272-db59-47c2-91d6-58e2d7f482a2/ENCFF983TON.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/de588272-db59-47c2-91d6-58e2d7f482a2/ENCFF983TON.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF817OKW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR649MMJ	microRNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											miRNA					unstranded	2019-12-17	ENCODE			<30	1	1_1							/files/ENCFF070JSI/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47087	ENCODE Processing Pipeline	53480ea7c2a65cb9cef7752143c41aa1		https://www.encodeproject.org/files/ENCFF817OKW/@@download/ENCFF817OKW.tsv	V29			released	s3://encode-public/2019/12/09/6d5f12f7-b354-44ec-a8ba-3daed1a12df3/ENCFF817OKW.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/12/09/6d5f12f7-b354-44ec-a8ba-3daed1a12df3/ENCFF817OKW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF074PXG	tsv	tsv		microRNA quantifications	GRCh38	ENCSR088SDZ	microRNA-seq	/human-donors/ENCDO451RUA/	UBERON:0000473	testis	tissue	Homo sapiens											miRNA					unstranded	2016-07-29	ENCODE			<30	1	1_1							/files/ENCFF820BWI/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46745	ENCODE Processing Pipeline	41df605b50365b82aab01210cb1c8bd1		https://www.encodeproject.org/files/ENCFF074PXG/@@download/ENCFF074PXG.tsv	V29			released	s3://encode-public/2019/09/16/41dad118-aed5-4505-9e15-db1ce9a7ee33/ENCFF074PXG.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/41dad118-aed5-4505-9e15-db1ce9a7ee33/ENCFF074PXG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
