File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF947KLU	bam	bam		alignments	GRCh38	ENCSR750ETS	total RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF897WFT/, /files/ENCFF035HHL/	9622165091	ENCODE Processing Pipeline	7917422dc629b0a1049921eb3ef3626a		https://www.encodeproject.org/files/ENCFF947KLU/@@download/ENCFF947KLU.bam	V29			released	s3://encode-public/2020/07/14/48160856-eb6f-4b32-be5b-7f8eee23a99b/ENCFF947KLU.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF865NAU	bam	bam		alignments	GRCh38	ENCSR900JSG	polyA plus RNA-seq	/human-donors/ENCDO199IHW/	CL:0000121	Purkinje cell	primary cell	Homo sapiens											polyadenylated mRNA			72 degrees for 3 minutes in the presence of Triton		unstranded	2014-07-07	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1		100					/files/ENCFF002BIY/, /files/ENCFF002BIT/, /files/ENCFF002BIR/, /files/ENCFF742NER/	3978319821	ENCODE Processing Pipeline	25cef3c74452cbc899c9ea030b0d6f91		https://www.encodeproject.org/files/ENCFF865NAU/@@download/ENCFF865NAU.bam	V24			released	s3://encode-public/2016/02/27/abc57bc7-a572-42c1-8078-d95b9813ea2e/ENCFF865NAU.bam	ENCODE3 GRCh38 V24	archived			
ENCFF208KZK	bam	bam		alignments	GRCh38	ENCSR900JSG	polyA plus RNA-seq	/human-donors/ENCDO199IHW/	CL:0000121	Purkinje cell	primary cell	Homo sapiens											polyadenylated mRNA			72 degrees for 3 minutes in the presence of Triton		unstranded	2014-07-07	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1		100					/files/ENCFF002BIQ/, /files/ENCFF002BIP/, /files/ENCFF002BIO/, /files/ENCFF742NER/	3832393019	ENCODE Processing Pipeline	b2c5b6d188e2e2a99e93ea71d0df11be		https://www.encodeproject.org/files/ENCFF208KZK/@@download/ENCFF208KZK.bam	V24			released	s3://encode-public/2016/02/27/542c048a-01d5-442d-b383-81217958a103/ENCFF208KZK.bam	ENCODE3 GRCh38 V24	archived			
ENCFF939JCC	bam	bam		alignments	GRCh38	ENCSR900JSG	polyA plus RNA-seq	/human-donors/ENCDO199IHW/	CL:0000121	Purkinje cell	primary cell	Homo sapiens											polyadenylated mRNA			72 degrees for 3 minutes in the presence of Triton		unstranded	2014-07-07	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1		100					/files/ENCFF002BIT/, /files/ENCFF598IDH/, /files/ENCFF002BIY/, /files/ENCFF002BIR/	3981237719	ENCODE Processing Pipeline	80e950103d7ebe8e735f0d672eb75ec4		https://www.encodeproject.org/files/ENCFF939JCC/@@download/ENCFF939JCC.bam	V29			released	s3://encode-public/2021/03/24/8516da44-ca6c-4bca-a522-995b7044a6cc/ENCFF939JCC.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF413SRE	bam	bam		alignments	GRCh38	ENCSR900JSG	polyA plus RNA-seq	/human-donors/ENCDO199IHW/	CL:0000121	Purkinje cell	primary cell	Homo sapiens											polyadenylated mRNA			72 degrees for 3 minutes in the presence of Triton		unstranded	2014-07-07	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1		100					/files/ENCFF002BIQ/, /files/ENCFF598IDH/, /files/ENCFF002BIP/, /files/ENCFF002BIO/	3832609658	ENCODE Processing Pipeline	068a441553600a73fc34eaf3ec8e4a9f		https://www.encodeproject.org/files/ENCFF413SRE/@@download/ENCFF413SRE.bam	V29			released	s3://encode-public/2021/03/24/8b065522-cef5-47db-b101-57af7ed42106/ENCFF413SRE.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF588SFC	bam	bam		alignments	GRCh38	ENCSR434TEU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0008367	breast epithelium	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF856BED/, /files/ENCFF268QLL/, /files/ENCFF742NER/	14185537260	ENCODE Processing Pipeline	20721470c7be8f22b0941e46625c3ad9		https://www.encodeproject.org/files/ENCFF588SFC/@@download/ENCFF588SFC.bam	V24			released	s3://encode-public/2016/02/17/bbf8cc0b-5cf8-454b-ba95-29bf0b99bc5b/ENCFF588SFC.bam	ENCODE3 GRCh38 V24	archived			
ENCFF308PAX	bam	bam		alignments	GRCh38	ENCSR434TEU	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0008367	breast epithelium	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF268QLL/, /files/ENCFF856BED/	14185974323	ENCODE Processing Pipeline	99065eae93ff4e4324d0eb4fdd22bd55		https://www.encodeproject.org/files/ENCFF308PAX/@@download/ENCFF308PAX.bam	V29			released	s3://encode-public/2020/07/14/ad45f628-3f58-4cfe-a988-a8516f0f9e97/ENCFF308PAX.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF691HXU	bam	bam		alignments	GRCh38	ENCSR042GYH	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0000992	ovary	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF856QRO/, /files/ENCFF017FUT/, /files/ENCFF742NER/	11909055776	ENCODE Processing Pipeline	66d060b6df2150e273ba76e7517d50ac		https://www.encodeproject.org/files/ENCFF691HXU/@@download/ENCFF691HXU.bam	V24			released	s3://encode-public/2016/02/17/8773b54a-4dc4-414b-9520-865b9e1d3213/ENCFF691HXU.bam	ENCODE3 GRCh38 V24	archived			
ENCFF013YPF	bam	bam		alignments	GRCh38	ENCSR042GYH	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0000992	ovary	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF856QRO/, /files/ENCFF598IDH/, /files/ENCFF017FUT/	11909584072	ENCODE Processing Pipeline	ac1fc4125ea2717d540f51bdf7b7355c		https://www.encodeproject.org/files/ENCFF013YPF/@@download/ENCFF013YPF.bam	V29			released	s3://encode-public/2020/07/14/5f706faa-d3ba-47d4-b46e-13b43ad6f67f/ENCFF013YPF.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF277YFP	bam	bam		alignments	GRCh38	ENCSR151FXS	total RNA-seq	/human-donors/ENCDO781BMZ/	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF986QPM/, /files/ENCFF020XWU/	6879911759	ENCODE Processing Pipeline	683fedad8404629b551b4595d59989a6		https://www.encodeproject.org/files/ENCFF277YFP/@@download/ENCFF277YFP.bam	V29			released	s3://encode-public/2021/05/24/b6f2be6e-45d4-498f-94aa-dc67e1c28fd7/ENCFF277YFP.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF050ASS	bam	bam		alignments	GRCh38	ENCSR229LFK	total RNA-seq	/human-donors/ENCDO575EGL/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF558MIN/	4496111898	ENCODE Processing Pipeline	d04486cd99fc4ee2f1cc259c276a46f7		https://www.encodeproject.org/files/ENCFF050ASS/@@download/ENCFF050ASS.bam	V29			released	s3://encode-public/2020/11/03/92aa8544-9d27-4273-b708-094bbca00744/ENCFF050ASS.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF201DYZ	bam	bam		alignments	GRCh38	ENCSR825UXP	total RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF176RDU/	3823936016	ENCODE Processing Pipeline	11aa088c08cec70f39c967e4516fe54d		https://www.encodeproject.org/files/ENCFF201DYZ/@@download/ENCFF201DYZ.bam	V29			released	s3://encode-public/2020/11/03/8f5cd13c-054e-44ac-9aa0-758897c14814/ENCFF201DYZ.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF570HXT	bam	bam		alignments	GRCh38	ENCSR648YUM	total RNA-seq	/human-donors/ENCDO353NXC/	UBERON:0001987	placenta	tissue	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1		100					/files/ENCFF588UTO/, /files/ENCFF598IDH/, /files/ENCFF337WEF/	6848620161	ENCODE Processing Pipeline	5abb55beefa043e3ac88e43bb61560d3		https://www.encodeproject.org/files/ENCFF570HXT/@@download/ENCFF570HXT.bam	V29			released	s3://encode-public/2021/03/05/dd0ad537-7921-4a29-a828-b28d93e7cfa7/ENCFF570HXT.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF463ZNL	bam	bam		alignments	GRCh38	ENCSR344MQK	total RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0000473	testis	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF531RII/, /files/ENCFF555GLO/, /files/ENCFF961NRE/, /files/ENCFF618HGK/, /files/ENCFF742NER/	12051141390	ENCODE Processing Pipeline	ce8f7e8e91971c31bd0be5360cb475dc		https://www.encodeproject.org/files/ENCFF463ZNL/@@download/ENCFF463ZNL.bam	V24			released	s3://encode-public/2016/08/03/6da1887e-be92-4ac1-ba82-0f6f9616894c/ENCFF463ZNL.bam	ENCODE3 GRCh38 V24	archived			
ENCFF620AGE	bam	bam		alignments	GRCh38	ENCSR344MQK	total RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0000473	testis	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF531RII/, /files/ENCFF598IDH/, /files/ENCFF961NRE/, /files/ENCFF555GLO/, /files/ENCFF618HGK/	12095870245	ENCODE Processing Pipeline	9ced6acc7a681d4330e67d8f436e7499		https://www.encodeproject.org/files/ENCFF620AGE/@@download/ENCFF620AGE.bam	V29			released	s3://encode-public/2021/04/07/0da08a23-ea20-4925-90a2-533275459287/ENCFF620AGE.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF959SOP	bam	bam		alignments	GRCh38	ENCSR264VJN	total RNA-seq	/human-donors/ENCDO781BMZ/	NTR:0000500	activated CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads										RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF174YBW/, /files/ENCFF935FDG/, /files/ENCFF598IDH/	8131969836	ENCODE Processing Pipeline	b26487c79e41cd8a0204526fd551fc4d		https://www.encodeproject.org/files/ENCFF959SOP/@@download/ENCFF959SOP.bam	V29			released	s3://encode-public/2021/05/24/1d681004-d29a-4ccb-b06b-44a5abe78d90/ENCFF959SOP.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF862VDV	bam	bam		alignments	GRCh38	ENCSR184LTL	total RNA-seq	/human-donors/ENCDO186XRB/	UBERON:0004992	mucosa of descending colon	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF854BSK/	4571023050	ENCODE Processing Pipeline	54eb4e4746df4ea97f787f7caef0564f		https://www.encodeproject.org/files/ENCFF862VDV/@@download/ENCFF862VDV.bam	V29			released	s3://encode-public/2020/11/03/b70b11f4-db84-4ad2-86af-206069658f50/ENCFF862VDV.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF765XAK	bam	bam		alignments	GRCh38	ENCSR579BDN	total RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0001264	pancreas	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF183HMG/, /files/ENCFF598IDH/	4558340276	ENCODE Processing Pipeline	9988004ec73f5decc3a2ce02f79cdb59		https://www.encodeproject.org/files/ENCFF765XAK/@@download/ENCFF765XAK.bam	V29			released	s3://encode-public/2020/11/03/2108697a-21d7-489f-93d5-d486dbb5b5f1/ENCFF765XAK.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF034UET	bam	bam		alignments	GRCh38	ENCSR801MKV	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF145QCK/, /files/ENCFF423RWS/, /files/ENCFF742NER/	9287173845	ENCODE Processing Pipeline	9631809c8a2771337058e7fecf60ed81		https://www.encodeproject.org/files/ENCFF034UET/@@download/ENCFF034UET.bam	V24			released	s3://encode-public/2016/08/03/d1a290c8-5ca8-4a69-8a9b-95d16870ea44/ENCFF034UET.bam	ENCODE3 GRCh38 V24	archived			
ENCFF402HRB	bam	bam		alignments	GRCh38	ENCSR801MKV	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF423RWS/, /files/ENCFF598IDH/, /files/ENCFF145QCK/	9288222877	ENCODE Processing Pipeline	754e23a6ae8e8ab91f670bc3ebab5600		https://www.encodeproject.org/files/ENCFF402HRB/@@download/ENCFF402HRB.bam	V29			released	s3://encode-public/2020/07/14/91e10779-2cfe-4c97-a7e3-c5c4d92cbcf3/ENCFF402HRB.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF069HBW	bam	bam		alignments	GRCh38	ENCSR761SHI	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0011012	neural crest cell	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF877TOU/, /files/ENCFF656QYW/	3497060303	ENCODE Processing Pipeline	44baf3ff9114bd3b78319edf3fcd0fc3		https://www.encodeproject.org/files/ENCFF069HBW/@@download/ENCFF069HBW.bam	V29			released	s3://encode-public/2020/11/04/f8bad208-440b-4f5f-8e60-68a854627947/ENCFF069HBW.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF503KKJ	bam	bam		alignments	GRCh38	ENCSR761SHI	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0011012	neural crest cell	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				2	2_1		100					/files/ENCFF199EWJ/, /files/ENCFF015WHD/, /files/ENCFF598IDH/	4455979980	ENCODE Processing Pipeline	0f691a1468c2991524f41ee9ea31473f		https://www.encodeproject.org/files/ENCFF503KKJ/@@download/ENCFF503KKJ.bam	V29			released	s3://encode-public/2020/11/04/4eed162d-3dd3-4db3-b39c-20b484347d8f/ENCFF503KKJ.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF478OYU	bam	bam		alignments	GRCh38	ENCSR266PVZ	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF258ANH/, /files/ENCFF598IDH/	2932697301	ENCODE Processing Pipeline	5b9f484b24fc5612acee1374e057c3f0		https://www.encodeproject.org/files/ENCFF478OYU/@@download/ENCFF478OYU.bam	V29			released	s3://encode-public/2020/11/03/e2982435-afd9-408b-b6ae-c81e28c43627/ENCFF478OYU.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF688QOM	bam	bam		alignments	GRCh38	ENCSR674KHG	total RNA-seq	/human-donors/ENCDO392CRK/	UBERON:0004992	mucosa of descending colon	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF134IHT/	5047784470	ENCODE Processing Pipeline	a5a2da6211b666228b8f75a1f6aa1c67		https://www.encodeproject.org/files/ENCFF688QOM/@@download/ENCFF688QOM.bam	V29			released	s3://encode-public/2020/11/03/3f92cdcf-a620-4094-a8d5-67e89506817c/ENCFF688QOM.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF053CZL	bam	bam		alignments	GRCh38	ENCSR403SZN	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001157	transverse colon	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF593EMI/, /files/ENCFF097YEA/, /files/ENCFF742NER/	15085237298	ENCODE Processing Pipeline	5b793fb59153721f3b683bb73bf2807e		https://www.encodeproject.org/files/ENCFF053CZL/@@download/ENCFF053CZL.bam	V24			released	s3://encode-public/2016/08/03/597f5e89-ec05-4f74-9eb6-76bbc965a24e/ENCFF053CZL.bam	ENCODE3 GRCh38 V24	archived			
ENCFF636PCD	bam	bam		alignments	GRCh38	ENCSR403SZN	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001157	transverse colon	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF593EMI/, /files/ENCFF598IDH/, /files/ENCFF097YEA/	15085285013	ENCODE Processing Pipeline	33c85d4e78e4dc9de30f48f57ca2c5d7		https://www.encodeproject.org/files/ENCFF636PCD/@@download/ENCFF636PCD.bam	V29			released	s3://encode-public/2020/07/14/7ce8b332-ec51-45e8-8111-11766053bbad/ENCFF636PCD.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF823TJX	bam	bam		alignments	GRCh38	ENCSR993IPO	total RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002079	left cardiac atrium	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF605GRX/	4253664104	ENCODE Processing Pipeline	67dc981c422b321017ee84b5b4a8143e		https://www.encodeproject.org/files/ENCFF823TJX/@@download/ENCFF823TJX.bam	V29			released	s3://encode-public/2020/11/03/2f2d6f02-47ba-4f06-b471-e8536d555927/ENCFF823TJX.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF369MRD	bam	bam		alignments	GRCh38	ENCSR113HQM	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF141YVJ/, /files/ENCFF208XMO/, /files/ENCFF742NER/	28961272976	ENCODE Processing Pipeline	f6e905427bd797b1e26f39fb4040861b		https://www.encodeproject.org/files/ENCFF369MRD/@@download/ENCFF369MRD.bam	V24			released	s3://encode-public/2016/08/03/6c5d33fa-671f-47c2-92c8-2adc06937a1e/ENCFF369MRD.bam	ENCODE3 GRCh38 V24	archived			
ENCFF203XLE	bam	bam		alignments	GRCh38	ENCSR113HQM	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF208XMO/, /files/ENCFF598IDH/, /files/ENCFF141YVJ/	28961878521	ENCODE Processing Pipeline	5d2778710808fe755532f24302bcb102		https://www.encodeproject.org/files/ENCFF203XLE/@@download/ENCFF203XLE.bam	V29			released	s3://encode-public/2021/06/03/26ff0e0e-ad86-404d-b30a-e2b198cc9d5c/ENCFF203XLE.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF887QDG	bam	bam		alignments	GRCh38	ENCSR719PXC	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0001496	ascending aorta	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF444VMO/, /files/ENCFF607IES/, /files/ENCFF742NER/	13637055568	ENCODE Processing Pipeline	1005aaf47e23fbfdb8acf3102b1fda53		https://www.encodeproject.org/files/ENCFF887QDG/@@download/ENCFF887QDG.bam	V24			released	s3://encode-public/2016/08/03/521a8b6c-f4aa-4ee8-b001-b9f783d59593/ENCFF887QDG.bam	ENCODE3 GRCh38 V24	archived			
ENCFF883VNR	bam	bam		alignments	GRCh38	ENCSR719PXC	total RNA-seq	/human-donors/ENCDO793LXB/	UBERON:0001496	ascending aorta	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF444VMO/, /files/ENCFF598IDH/, /files/ENCFF607IES/	13637432946	ENCODE Processing Pipeline	c35be0e8ede21507f7190cb223977950		https://www.encodeproject.org/files/ENCFF883VNR/@@download/ENCFF883VNR.bam	V29			released	s3://encode-public/2020/07/14/e2a6f9df-110c-4634-90b6-8730120f9de8/ENCFF883VNR.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF007ZLI	bam	bam		alignments	GRCh38	ENCSR194HVU	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002106	spleen	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF361OLP/, /files/ENCFF455UMQ/, /files/ENCFF742NER/	9006306730	ENCODE Processing Pipeline	61e2001271134a7f08db59bca55666a6		https://www.encodeproject.org/files/ENCFF007ZLI/@@download/ENCFF007ZLI.bam	V24			released	s3://encode-public/2016/05/02/88d48968-89fd-4f80-b62d-913f4f319b6a/ENCFF007ZLI.bam	ENCODE3 GRCh38 V24	archived			
ENCFF815CJE	bam	bam		alignments	GRCh38	ENCSR194HVU	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0002106	spleen	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF455UMQ/, /files/ENCFF361OLP/, /files/ENCFF598IDH/	9006191049	ENCODE Processing Pipeline	e7a300728f5edde1458c17d5cdad4343		https://www.encodeproject.org/files/ENCFF815CJE/@@download/ENCFF815CJE.bam	V29			released	s3://encode-public/2020/07/14/24d1e9e7-5fa4-45cd-96d7-ba9c9e0f8059/ENCFF815CJE.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF336KGG	bam	bam		alignments	GRCh38	ENCSR559HWG	total RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		2	2_1		100					/files/ENCFF598IDH/, /files/ENCFF375BWD/	3724955163	ENCODE Processing Pipeline	b52bc50866c9d064f13bfee02f7266e2		https://www.encodeproject.org/files/ENCFF336KGG/@@download/ENCFF336KGG.bam	V29			released	s3://encode-public/2020/11/04/2b4743ef-3ec2-4094-843f-ec6baa294d4c/ENCFF336KGG.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF529NEA	bam	bam		alignments	GRCh38	ENCSR559HWG	total RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1		100					/files/ENCFF388FLK/, /files/ENCFF598IDH/	3286932216	ENCODE Processing Pipeline	1e4f27834b065a985dec535a160dd8c6		https://www.encodeproject.org/files/ENCFF529NEA/@@download/ENCFF529NEA.bam	V29			released	s3://encode-public/2020/11/04/4a3e1ca3-1bac-4465-9a4a-2a14dde8ea6d/ENCFF529NEA.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF017KOW	bam	bam		alignments	GRCh38	ENCSR559HWG	total RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		3	3_1		100					/files/ENCFF598IDH/, /files/ENCFF569KZV/	3681192043	ENCODE Processing Pipeline	5873848373dab713066c3ec889a96921		https://www.encodeproject.org/files/ENCFF017KOW/@@download/ENCFF017KOW.bam	V29			released	s3://encode-public/2020/11/04/306a6092-4019-4ed3-9b13-f8f3ddc72d66/ENCFF017KOW.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF831UCI	bam	bam		alignments	GRCh38	ENCSR480SLD	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF764BLJ/, /files/ENCFF284BGW/, /files/ENCFF742NER/	8340777189	ENCODE Processing Pipeline	f20b067cda911e6db412a0096ee256cc		https://www.encodeproject.org/files/ENCFF831UCI/@@download/ENCFF831UCI.bam	V24			released	s3://encode-public/2016/05/02/2c613ef4-b940-4bb3-ace1-ccd7776c673e/ENCFF831UCI.bam	ENCODE3 GRCh38 V24	archived			
ENCFF781JKV	bam	bam		alignments	GRCh38	ENCSR480SLD	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF764BLJ/, /files/ENCFF598IDH/, /files/ENCFF284BGW/	8341167978	ENCODE Processing Pipeline	578796c3cc0ba119396adc4f792eac30		https://www.encodeproject.org/files/ENCFF781JKV/@@download/ENCFF781JKV.bam	V29			released	s3://encode-public/2020/07/14/d074a4ad-7ace-4d1b-a69b-1edb9a3f71fb/ENCFF781JKV.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
