experiment	description	simple_biosample_summary	file	output_type	file_size	bio_rep	tech_rep	name	species
ENCSR852HRM	ENC4_237 - B6Cast F1 PND 2 months_Female 03 _Adrenals	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF291MJO	alignments	252734987	1	1_1	ENCSR852HRM_1_1	human
ENCSR852HRM	ENC4_237 - B6Cast F1 PND 2 months_Female 03 _Adrenals	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF685SKU	alignments	122537811	2	2_1	ENCSR852HRM_2_1	human
ENCSR698DOB	ENC4_219 - B6Cast F1 PND10_Male 03_Adrenals	male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF303OLU	reads	623945716	1	1_1	ENCSR698DOB_1_1	human
ENCSR698DOB	ENC4_219 - B6Cast F1 PND10_Male 03_Adrenals	male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF856RHM	reads	700072488	2	2_1	ENCSR698DOB_2_1	human
ENCSR698DOB	ENC4_219 - B6Cast F1 PND10_Male 03_Adrenals	male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF676ASW	unfiltered alignments	769694260	1	1_1	ENCSR698DOB_1_1	human
ENCSR698DOB	ENC4_219 - B6Cast F1 PND10_Male 03_Adrenals	male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF674HLT	unfiltered alignments	886645200	2	2_1	ENCSR698DOB_2_1	human
ENCSR698DOB	ENC4_219 - B6Cast F1 PND10_Male 03_Adrenals	male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF261QFC	alignments	231077224	2	2_1	ENCSR698DOB_2_1	human
ENCSR698DOB	ENC4_219 - B6Cast F1 PND10_Male 03_Adrenals	male postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF336YOF	alignments	204863454	1	1_1	ENCSR698DOB_1_1	human
ENCSR309XOR	ENC4_240 - B6Cast F1 PND 18-20 months_Female 03 _Adrenals	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF169PFY	reads	931308181	1	1_1	ENCSR309XOR_1_1	human
ENCSR309XOR	ENC4_240 - B6Cast F1 PND 18-20 months_Female 03 _Adrenals	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF142VQP	reads	650111505	2	2_1	ENCSR309XOR_2_1	human
ENCSR309XOR	ENC4_240 - B6Cast F1 PND 18-20 months_Female 03 _Adrenals	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF416OPW	unfiltered alignments	1153516130	1	1_1	ENCSR309XOR_1_1	human
ENCSR309XOR	ENC4_240 - B6Cast F1 PND 18-20 months_Female 03 _Adrenals	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF745YKM	alignments	294229290	1	1_1	ENCSR309XOR_1_1	human
ENCSR309XOR	ENC4_240 - B6Cast F1 PND 18-20 months_Female 03 _Adrenals	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF331LQP	alignments	224159604	2	2_1	ENCSR309XOR_2_1	human
ENCSR309XOR	ENC4_240 - B6Cast F1 PND 18-20 months_Female 03 _Adrenals	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF125RCP	unfiltered alignments	810168156	2	2_1	ENCSR309XOR_2_1	human
ENCSR402DOZ	ENC4_389a, ENC4_390a B6Cast F1 PND14 Males Gastrocnemius	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF948TOU	reads	631483618	1	1_1	ENCSR402DOZ_1_1	human
ENCSR402DOZ	ENC4_389a, ENC4_390a B6Cast F1 PND14 Males Gastrocnemius	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF369DHX	reads	271914764	2	2_1	ENCSR402DOZ_2_1	human
ENCSR402DOZ	ENC4_389a, ENC4_390a B6Cast F1 PND14 Males Gastrocnemius	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF137SHD	alignments	99690606	2	2_1	ENCSR402DOZ_2_1	human
ENCSR402DOZ	ENC4_389a, ENC4_390a B6Cast F1 PND14 Males Gastrocnemius	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF792HGO	unfiltered alignments	364116630	2	2_1	ENCSR402DOZ_2_1	human
ENCSR402DOZ	ENC4_389a, ENC4_390a B6Cast F1 PND14 Males Gastrocnemius	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF213OCJ	unfiltered alignments	821708599	1	1_1	ENCSR402DOZ_1_1	human
ENCSR402DOZ	ENC4_389a, ENC4_390a B6Cast F1 PND14 Males Gastrocnemius	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF544KTY	alignments	214021955	1	1_1	ENCSR402DOZ_1_1	human
ENCSR295PVQ	ENC4_227 - B6Cast F1 PND25_Male 03_Adrenals	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF873KDL	reads	575729376	1	1_1	ENCSR295PVQ_1_1	human
ENCSR295PVQ	ENC4_227 - B6Cast F1 PND25_Male 03_Adrenals	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF866CSV	reads	780467946	2	2_1	ENCSR295PVQ_2_1	human
ENCSR295PVQ	ENC4_227 - B6Cast F1 PND25_Male 03_Adrenals	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF886RIS	alignments	199279610	1	1_1	ENCSR295PVQ_1_1	human
ENCSR295PVQ	ENC4_227 - B6Cast F1 PND25_Male 03_Adrenals	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF535UYC	unfiltered alignments	703831632	1	1_1	ENCSR295PVQ_1_1	human
ENCSR295PVQ	ENC4_227 - B6Cast F1 PND25_Male 03_Adrenals	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF664ZFM	alignments	260066862	2	2_1	ENCSR295PVQ_2_1	human
ENCSR295PVQ	ENC4_227 - B6Cast F1 PND25_Male 03_Adrenals	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF388RDV	unfiltered alignments	974987209	2	2_1	ENCSR295PVQ_2_1	human
ENCSR116DUT	ENC4_405, ENC4_406 B6Cast F1 PND 18-20 months_Male Gastrocnemius	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF865ZOH	reads	899125335	1	1_1	ENCSR116DUT_1_1	human
ENCSR116DUT	ENC4_405, ENC4_406 B6Cast F1 PND 18-20 months_Male Gastrocnemius	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF421HRA	reads	879411499	2	2_1	ENCSR116DUT_2_1	human
ENCSR116DUT	ENC4_405, ENC4_406 B6Cast F1 PND 18-20 months_Male Gastrocnemius	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF584LYA	alignments	317754410	1	1_1	ENCSR116DUT_1_1	human
ENCSR116DUT	ENC4_405, ENC4_406 B6Cast F1 PND 18-20 months_Male Gastrocnemius	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF353JKI	unfiltered alignments	1182822793	1	1_1	ENCSR116DUT_1_1	human
ENCSR116DUT	ENC4_405, ENC4_406 B6Cast F1 PND 18-20 months_Male Gastrocnemius	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF057DYQ	unfiltered alignments	1134643498	2	2_1	ENCSR116DUT_2_1	human
ENCSR116DUT	ENC4_405, ENC4_406 B6Cast F1 PND 18-20 months_Male Gastrocnemius	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF715RFV	alignments	327910591	2	2_1	ENCSR116DUT_2_1	human
ENCSR472CHU	ENC4_441, ENC4_442 hippocampus_B6Cast F1_18 - 20 months_female_6_ENC4_cDNA513	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF896RNF	reads	1086737148	1	1_1	ENCSR472CHU_1_1	human
ENCSR472CHU	ENC4_441, ENC4_442 hippocampus_B6Cast F1_18 - 20 months_female_6_ENC4_cDNA513	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF346JYL	reads	589871941	2	2_1	ENCSR472CHU_2_1	human
ENCSR472CHU	ENC4_441, ENC4_442 hippocampus_B6Cast F1_18 - 20 months_female_6_ENC4_cDNA513	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF309ZQW	unfiltered alignments	1292794193	1	1_1	ENCSR472CHU_1_1	human
ENCSR472CHU	ENC4_441, ENC4_442 hippocampus_B6Cast F1_18 - 20 months_female_6_ENC4_cDNA513	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF241SUN	unfiltered alignments	719367923	2	2_1	ENCSR472CHU_2_1	human
ENCSR472CHU	ENC4_441, ENC4_442 hippocampus_B6Cast F1_18 - 20 months_female_6_ENC4_cDNA513	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF201NMX	alignments	216925104	2	2_1	ENCSR472CHU_2_1	human
ENCSR472CHU	ENC4_441, ENC4_442 hippocampus_B6Cast F1_18 - 20 months_female_6_ENC4_cDNA513	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF973YHW	alignments	392996862	1	1_1	ENCSR472CHU_1_1	human
ENCSR938RPH	ENC4_495, ENC4_496 heart_B6Cast F1 PND 2 months Female 03 heart_ENC4_cDNA607, cDNA608	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF836SSV	reads	528624705	1	1_1	ENCSR938RPH_1_1	human
ENCSR938RPH	ENC4_495, ENC4_496 heart_B6Cast F1 PND 2 months Female 03 heart_ENC4_cDNA607, cDNA608	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF031EVU	reads	469970737	2	2_1	ENCSR938RPH_2_1	human
ENCSR938RPH	ENC4_495, ENC4_496 heart_B6Cast F1 PND 2 months Female 03 heart_ENC4_cDNA607, cDNA608	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF246TCD	alignments	186644974	1	1_1	ENCSR938RPH_1_1	human
ENCSR938RPH	ENC4_495, ENC4_496 heart_B6Cast F1 PND 2 months Female 03 heart_ENC4_cDNA607, cDNA608	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF427ZRR	unfiltered alignments	656676643	1	1_1	ENCSR938RPH_1_1	human
ENCSR938RPH	ENC4_495, ENC4_496 heart_B6Cast F1 PND 2 months Female 03 heart_ENC4_cDNA607, cDNA608	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF348KGR	alignments	170237951	2	2_1	ENCSR938RPH_2_1	human
ENCSR938RPH	ENC4_495, ENC4_496 heart_B6Cast F1 PND 2 months Female 03 heart_ENC4_cDNA607, cDNA608	female adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF992KKH	unfiltered alignments	582883355	2	2_1	ENCSR938RPH_2_1	human
ENCSR791JQO	ENC4_453, ENC4_454 B6Cast F1 PND14 3x Males 03 L. cortex	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF100UBG	reads	596810201	1	1_1	ENCSR791JQO_1_1	human
ENCSR791JQO	ENC4_453, ENC4_454 B6Cast F1 PND14 3x Males 03 L. cortex	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF812RTU	reads	686353481	2	2_1	ENCSR791JQO_2_1	human
ENCSR791JQO	ENC4_453, ENC4_454 B6Cast F1 PND14 3x Males 03 L. cortex	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF254GFU	alignments	212694062	1	1_1	ENCSR791JQO_1_1	human
ENCSR791JQO	ENC4_453, ENC4_454 B6Cast F1 PND14 3x Males 03 L. cortex	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF769YZL	unfiltered alignments	832588858	2	2_1	ENCSR791JQO_2_1	human
ENCSR791JQO	ENC4_453, ENC4_454 B6Cast F1 PND14 3x Males 03 L. cortex	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF125MOK	unfiltered alignments	722366834	1	1_1	ENCSR791JQO_1_1	human
ENCSR791JQO	ENC4_453, ENC4_454 B6Cast F1 PND14 3x Males 03 L. cortex	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF816VUM	alignments	241228861	2	2_1	ENCSR791JQO_2_1	human
ENCSR454ECK	ENC4_223 - B6Cast F1 PND14_3x Males 03_Adrenals	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF836THV	reads	550629218	1	1_1	ENCSR454ECK_1_1	human
ENCSR454ECK	ENC4_223 - B6Cast F1 PND14_3x Males 03_Adrenals	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF970IHS	reads	499251215	2	2_1	ENCSR454ECK_2_1	human
ENCSR454ECK	ENC4_223 - B6Cast F1 PND14_3x Males 03_Adrenals	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF800KCU	unfiltered alignments	678883072	1	1_1	ENCSR454ECK_1_1	human
ENCSR454ECK	ENC4_223 - B6Cast F1 PND14_3x Males 03_Adrenals	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF379DRK	alignments	175159242	2	2_1	ENCSR454ECK_2_1	human
ENCSR454ECK	ENC4_223 - B6Cast F1 PND14_3x Males 03_Adrenals	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF817DYN	unfiltered alignments	624165891	2	2_1	ENCSR454ECK_2_1	human
ENCSR454ECK	ENC4_223 - B6Cast F1 PND14_3x Males 03_Adrenals	male postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF495FTY	alignments	190598592	1	1_1	ENCSR454ECK_1_1	human
ENCSR754VEZ	ENC4_387a, ENC4_388a B6Cast F1 PND10_Female Gastrocnemius	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF337DWM	reads	888420882	1	1_1	ENCSR754VEZ_1_1	human
ENCSR754VEZ	ENC4_387a, ENC4_388a B6Cast F1 PND10_Female Gastrocnemius	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF696VVK	reads	356998392	2	2_1	ENCSR754VEZ_2_1	human
ENCSR754VEZ	ENC4_387a, ENC4_388a B6Cast F1 PND10_Female Gastrocnemius	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF691USV	alignments	125586323	2	2_1	ENCSR754VEZ_2_1	human
ENCSR754VEZ	ENC4_387a, ENC4_388a B6Cast F1 PND10_Female Gastrocnemius	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF293HRQ	unfiltered alignments	461765035	2	2_1	ENCSR754VEZ_2_1	human
ENCSR754VEZ	ENC4_387a, ENC4_388a B6Cast F1 PND10_Female Gastrocnemius	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF221IAN	unfiltered alignments	1110303407	1	1_1	ENCSR754VEZ_1_1	human
ENCSR754VEZ	ENC4_387a, ENC4_388a B6Cast F1 PND10_Female Gastrocnemius	female postnatal (10 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF790IBF	alignments	302889213	1	1_1	ENCSR754VEZ_1_1	human
ENCSR818JQK	ENC4_395a, ENC4_396a B6Cast F1 PND25_ Female Gastrocnemius	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF837UMP	reads	673025734	1	1_1	ENCSR818JQK_1_1	human
ENCSR818JQK	ENC4_395a, ENC4_396a B6Cast F1 PND25_ Female Gastrocnemius	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF556BPF	reads	680497718	2	2_1	ENCSR818JQK_2_1	human
ENCSR818JQK	ENC4_395a, ENC4_396a B6Cast F1 PND25_ Female Gastrocnemius	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF402JSQ	unfiltered alignments	890263365	1	1_1	ENCSR818JQK_1_1	human
ENCSR818JQK	ENC4_395a, ENC4_396a B6Cast F1 PND25_ Female Gastrocnemius	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF951RWG	unfiltered alignments	910536459	2	2_1	ENCSR818JQK_2_1	human
ENCSR818JQK	ENC4_395a, ENC4_396a B6Cast F1 PND25_ Female Gastrocnemius	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF871UCZ	alignments	244795200	1	1_1	ENCSR818JQK_1_1	human
ENCSR818JQK	ENC4_395a, ENC4_396a B6Cast F1 PND25_ Female Gastrocnemius	female postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF481DML	alignments	231905858	2	2_1	ENCSR818JQK_2_1	human
ENCSR631KNS	ENC4_455, ENC4_456 B6Cast F1 PND14 3x Females 03 L. cortex	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF773BXP	reads	771053796	1	1_1	ENCSR631KNS_1_1	human
ENCSR631KNS	ENC4_455, ENC4_456 B6Cast F1 PND14 3x Females 03 L. cortex	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF468KWN	reads	543471634	2	2_1	ENCSR631KNS_2_1	human
ENCSR631KNS	ENC4_455, ENC4_456 B6Cast F1 PND14 3x Females 03 L. cortex	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF647URO	alignments	261144863	1	1_1	ENCSR631KNS_1_1	human
ENCSR631KNS	ENC4_455, ENC4_456 B6Cast F1 PND14 3x Females 03 L. cortex	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF950QSG	unfiltered alignments	935544024	1	1_1	ENCSR631KNS_1_1	human
ENCSR631KNS	ENC4_455, ENC4_456 B6Cast F1 PND14 3x Females 03 L. cortex	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF633UIS	unfiltered alignments	662571100	2	2_1	ENCSR631KNS_2_1	human
ENCSR631KNS	ENC4_455, ENC4_456 B6Cast F1 PND14 3x Females 03 L. cortex	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF563NJO	alignments	196418540	2	2_1	ENCSR631KNS_2_1	human
ENCSR972DID	ENC4_439, ENC4_440 hippocampus_B6Cast F1_2 months_male_5_ENC4_cDNA511	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF338YTG	reads	841038303	1	1_1	ENCSR972DID_1_1	human
ENCSR972DID	ENC4_439, ENC4_440 hippocampus_B6Cast F1_2 months_male_5_ENC4_cDNA511	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF509RDZ	reads	737288477	2	2_1	ENCSR972DID_2_1	human
ENCSR972DID	ENC4_439, ENC4_440 hippocampus_B6Cast F1_2 months_male_5_ENC4_cDNA511	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF724GWS	unfiltered alignments	1013235472	1	1_1	ENCSR972DID_1_1	human
ENCSR972DID	ENC4_439, ENC4_440 hippocampus_B6Cast F1_2 months_male_5_ENC4_cDNA511	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF851TZJ	unfiltered alignments	885885478	2	2_1	ENCSR972DID_2_1	human
ENCSR972DID	ENC4_439, ENC4_440 hippocampus_B6Cast F1_2 months_male_5_ENC4_cDNA511	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF572WXI	alignments	306259693	1	1_1	ENCSR972DID_1_1	human
ENCSR972DID	ENC4_439, ENC4_440 hippocampus_B6Cast F1_2 months_male_5_ENC4_cDNA511	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF436RSJ	alignments	271276919	2	2_1	ENCSR972DID_2_1	human
ENCSR187TGD	ENC4_483, ENC4_484 heart_B6Cast F1 PND14 3x Females 03 heart_ENC4_cDNA595, cDNA_596	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF885OVT	reads	594443615	1	1_1	ENCSR187TGD_1_1	human
ENCSR187TGD	ENC4_483, ENC4_484 heart_B6Cast F1 PND14 3x Females 03 heart_ENC4_cDNA595, cDNA_596	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF484VDN	reads	625101880	2	2_1	ENCSR187TGD_2_1	human
ENCSR187TGD	ENC4_483, ENC4_484 heart_B6Cast F1 PND14 3x Females 03 heart_ENC4_cDNA595, cDNA_596	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF079VYU	unfiltered alignments	771627460	2	2_1	ENCSR187TGD_2_1	human
ENCSR187TGD	ENC4_483, ENC4_484 heart_B6Cast F1 PND14 3x Females 03 heart_ENC4_cDNA595, cDNA_596	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF703PQX	unfiltered alignments	734025651	1	1_1	ENCSR187TGD_1_1	human
ENCSR187TGD	ENC4_483, ENC4_484 heart_B6Cast F1 PND14 3x Females 03 heart_ENC4_cDNA595, cDNA_596	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF245XSW	alignments	206350545	1	1_1	ENCSR187TGD_1_1	human
ENCSR187TGD	ENC4_483, ENC4_484 heart_B6Cast F1 PND14 3x Females 03 heart_ENC4_cDNA595, cDNA_596	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF951AXN	alignments	215725812	2	2_1	ENCSR187TGD_2_1	human
ENCSR375EOW	ENC4_493, ENC4_494 heart_B6Cast F1 PND 2 months Male 03 heart_ENC4_cDNA605, cDNA606	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF583MVR	reads	288115213	1	1_1	ENCSR375EOW_1_1	human
ENCSR375EOW	ENC4_493, ENC4_494 heart_B6Cast F1 PND 2 months Male 03 heart_ENC4_cDNA605, cDNA606	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF358AEP	reads	394644556	2	2_1	ENCSR375EOW_2_1	human
ENCSR375EOW	ENC4_493, ENC4_494 heart_B6Cast F1 PND 2 months Male 03 heart_ENC4_cDNA605, cDNA606	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF505GEW	unfiltered alignments	357678106	1	1_1	ENCSR375EOW_1_1	human
ENCSR375EOW	ENC4_493, ENC4_494 heart_B6Cast F1 PND 2 months Male 03 heart_ENC4_cDNA605, cDNA606	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF769MAL	alignments	140417465	2	2_1	ENCSR375EOW_2_1	human
ENCSR375EOW	ENC4_493, ENC4_494 heart_B6Cast F1 PND 2 months Male 03 heart_ENC4_cDNA605, cDNA606	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF487CUQ	unfiltered alignments	492193134	2	2_1	ENCSR375EOW_2_1	human
ENCSR375EOW	ENC4_493, ENC4_494 heart_B6Cast F1 PND 2 months Male 03 heart_ENC4_cDNA605, cDNA606	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF150RFK	alignments	108496407	1	1_1	ENCSR375EOW_1_1	human
ENCSR146ZFC	ENC4_413, ENC4_414 hippocampus_B6CastF1_PND14_3x female_4,5,6_ENC4_cDNA497	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF518QIV	reads	728678404	1	1_1	ENCSR146ZFC_1_1	human
ENCSR146ZFC	ENC4_413, ENC4_414 hippocampus_B6CastF1_PND14_3x female_4,5,6_ENC4_cDNA497	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF809BZD	reads	639484257	2	2_1	ENCSR146ZFC_2_1	human
ENCSR146ZFC	ENC4_413, ENC4_414 hippocampus_B6CastF1_PND14_3x female_4,5,6_ENC4_cDNA497	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF609FJG	unfiltered alignments	891186648	1	1_1	ENCSR146ZFC_1_1	human
ENCSR146ZFC	ENC4_413, ENC4_414 hippocampus_B6CastF1_PND14_3x female_4,5,6_ENC4_cDNA497	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF834PLA	unfiltered alignments	775599990	2	2_1	ENCSR146ZFC_2_1	human
ENCSR146ZFC	ENC4_413, ENC4_414 hippocampus_B6CastF1_PND14_3x female_4,5,6_ENC4_cDNA497	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF083NGA	alignments	224109177	2	2_1	ENCSR146ZFC_2_1	human
ENCSR146ZFC	ENC4_413, ENC4_414 hippocampus_B6CastF1_PND14_3x female_4,5,6_ENC4_cDNA497	female postnatal (14 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF176XZM	alignments	254527956	1	1_1	ENCSR146ZFC_1_1	human
ENCSR845IUJ	ENC4_401a, ENC4_402a B6Cast F1 PND 2 months_Male Gastrocnemius	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF327DHL	reads	641519216	1	1_1	ENCSR845IUJ_1_1	human
ENCSR845IUJ	ENC4_401a, ENC4_402a B6Cast F1 PND 2 months_Male Gastrocnemius	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF441MLQ	reads	889699774	2	2_1	ENCSR845IUJ_2_1	human
ENCSR845IUJ	ENC4_401a, ENC4_402a B6Cast F1 PND 2 months_Male Gastrocnemius	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF262EPW	unfiltered alignments	850985249	1	1_1	ENCSR845IUJ_1_1	human
ENCSR845IUJ	ENC4_401a, ENC4_402a B6Cast F1 PND 2 months_Male Gastrocnemius	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF958QWV	alignments	313748539	2	2_1	ENCSR845IUJ_2_1	human
ENCSR845IUJ	ENC4_401a, ENC4_402a B6Cast F1 PND 2 months_Male Gastrocnemius	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF434ITE	unfiltered alignments	1162791467	2	2_1	ENCSR845IUJ_2_1	human
ENCSR845IUJ	ENC4_401a, ENC4_402a B6Cast F1 PND 2 months_Male Gastrocnemius	male adult (2 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF291WVH	alignments	226695688	1	1_1	ENCSR845IUJ_1_1	human
ENCSR437WYC	ENC4_397a, ENC4_398a B6Cast F1 PND36_ Male Gastrocnemius	male postnatal (36 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF107CZA	reads	558223880	1	1_1	ENCSR437WYC_1_1	human
